datetime,title,up,down
2022.02.27 23:14,김만배 누나 저희 부친집 깍고 더 깍아서... [3],11,8
2022.02.27 19:00,미국 보험주는 52주 신고가 ㅋㅋㅋㅋㅋㅋ...,2,1
2022.02.27 11:34,삼성전자 주식 팔고 주주들에게 특별배당 ... [2],14,3
2022.02.27 12:48,삼성전자 주식 팔고 주주들에게 특별배당 ...,8,5
2022.02.27 09:20,댓글광고의 효과는 단기로는 나타나지 않음,3,1
2022.02.27 09:03,쓸데없는 소리들 하지 말고,6,1
2022.02.27 01:37,주한미군 철수 하자는 이재명 조심하라 [4],13,5
2022.02.26 22:29,주주,14,1
2022.02.26 20:55,깜방에 있을땐 기대감이라도 있었다~,11,1
2022.02.26 18:56,주주를 개같이 취급해서 주가떨굴려는거임,13,2
2022.02.26 15:51,배당줄돈은 없어도 성과급 줄돈은 있음 [4],30,2
2022.02.26 15:17,미 보험주 폭등!!!!! 52신 [1],11,1
2022.02.26 13:29,미국생명 보험은 52주 최고가!!!!!!...,4,1
2022.02.26 12:34,주주가치 제고를 위해 자사주 매입 소각 ... [1],13,1
2022.02.26 10:06,무엇을 잘했다고 성과급 주나.,9,1
2022.02.26 08:47,미국 생명보험은 또 52주 최고가,6,1
2022.02.26 01:10,경영진 직원들 전부 잘라라,19,2
2022.02.25 21:55,한국 주식 장기투자 결과,9,1
2022.02.25 18:00,삼성전자 [1],14,1
2022.02.25 15:38,이마트 백만주 자사주 매입 한다 [6],18,3
2022.02.25 19:38,카카오 자사주 3천억 소각,4,0
2022.02.25 19:50,HK이노엔 상장 후 첫 자사주매입 240...,1,0
2022.02.25 19:48,대한제강 자사주 350억 매입,1,0
2022.02.25 19:47,셀트리온헬스케어 400원규모 자사주 추가...,1,0
2022.02.25 19:45,셀트리온 자사주 800억원치 추가매입,1,0
2022.02.25 19:43,메리츠화재 1천억 규모 자사주 매입,1,0
2022.02.25 19:41,세방전지 100억 규모 자사주 매입,1,0
2022.02.25 19:39,현대모비스 올해 3300억 자사주 매입,1,0
2022.02.25 15:26,주주버린 회사 [1],8,2
2022.02.25 15:18,2019년 배당 3년간 50%확대■■ ...,9,1
2022.02.25 15:01,이마트도 자사주 매입 한단다 [1],13,2
2022.02.25 14:48,이딴게 삼성 이름 달고,16,2
2022.02.25 14:42,주주 죽일려고 작정한 회사,10,2
2022.02.25 14:22,주주버린 회사,6,2
2022.02.25 14:20,조작의 끝판왕 종목을 보고 계십니다,5,2
2022.02.25 13:56,삼성가의 거짓말 [1],21,1
2022.02.25 13:42,사기꾼도,6,0
2022.02.25 13:42,ㅋ,2,0
2022.02.25 13:25,주가 떨어졌다고 성과급 주는 회사,5,2
2022.02.25 13:24,육만중반에.... [4],7,2
2022.02.25 12:45,2019년 배당 3년간 50%확대■■ ...,6,1
2022.02.25 14:00,2019년 배당 3년간 50%확대■■ ...,2,0
2022.02.25 12:43,꼬라지 좋다 삼생 ㅋㅋㅋㅋㅋ,14,0
2022.02.25 11:42,"카카오그룹,셀트리온그룹 등이 연일 자사주...",9,1
2022.02.25 11:35,주가분석이나 시장흐름 필요없다,6,1
2022.02.25 11:30,내손을 잘라버리고 싶다! [1],17,0
2022.02.25 11:18,꼼수의 끝은 패가망신이다,6,2
2022.02.25 10:17,상한가 가도 52주 최고가보다 만원 낮... [1],4,2
2022.02.25 10:06,수작질,5,2
2022.02.25 10:06,경영진 ㅅㄲ들은,8,2
2022.02.25 10:01,망해버려라 시발,6,1
2022.02.25 09:40,주주를 버린 회사,4,1
2022.02.25 09:32,쓰레기 2019년 배당 3년간 50%확대...,6,1
2022.02.25 09:28,암걸리겠네,2,1
2022.02.25 09:20,오늘은 혹시나 했는데 오늘도 역시나!,4,1
2022.02.25 09:16,잡주가 오를때는 되게,4,2
2022.02.25 09:02,지수 1%넘게올라도 5일연속하락이야,4,1
2022.02.25 08:56,조작생명 오늘도 화이팅해라,3,2
2022.02.24 23:02,암보험 미지급사유,4,2
2022.02.24 22:18,삼생주주들은 넘착해 [1],5,2
2022.02.24 21:56,솔직히 배당수익은,7,3
2022.02.24 21:05,배당이나 주지 성괴급 쳐 주니까 250... [1],12,2
2022.02.24 20:42,전자공시에 연기금이,5,2
2022.02.24 19:30,7년이상 물리신분 [1],9,4
2022.02.24 19:13,주가 떨어졌다고 성과급 챙겨주는회사,13,2
2022.02.24 18:11,중소였으면 상폐각임,5,1
2022.02.24 17:01,주가 이따위로 해놓고도 짤리지도 않는거 ...,8,2
2022.02.24 16:44,진짜 부회장이 감빵에 가야됩니다,12,1
2022.02.24 15:18,한심생명 양심 있으면 자사주 매입 소각해... [1],5,2
2022.02.24 14:31,삼성생명 12년전 공모가는 11만원?~^... [1],6,4
2022.02.24 14:26,자살할때 유서에 삼성생명 적고 죽어야지,7,3
2022.02.24 14:12,좋아요 [1],4,2
2022.02.24 14:09,개삼증 [1],4,3
2022.02.24 13:45,어쩌란 말이냐? [3],7,1
2022.02.24 13:05,11만원 공모후,5,2
2022.02.24 12:59,야,3,2
2022.02.24 12:58,능력도 없는것들이 나사장이요 나 임원요 ...,7,2
2022.02.24 12:43,미쳤다 진짜 [1],6,1
2022.02.24 11:54,땡긴다,3,1
2022.02.24 11:46,삼증,6,2
2022.02.24 11:44,누가 이길건지?,8,3
2022.02.24 11:38,상폐해라,6,2
2022.02.24 11:30,삼성생명 직원들,7,2
2022.02.24 11:15,db한테 따라 잡히고 이제 메리츠한테 따... [1],7,1
2022.02.24 11:14,아니 OOO아서 물도타기싫고 사주고싶지가...,3,1
2022.02.24 10:56,드래곤 구속 언제되나..국민연금 의심된다... [1],10,2
2022.02.24 10:51,자살생명,3,1
2022.02.24 10:34,한강행 버스 예약없나요?? [2],6,1
2022.02.24 10:33,무능력한 관리자들 나가라~~ [2],13,2
2022.02.24 10:02,더해봐 어디 더해보라고 [4],6,2
2022.02.24 09:56,인적분할 해버리고 싶다.,4,2
2022.02.24 09:49,쓰레기 2019년 배당 3년간 50%확대... [1],5,2
2022.02.24 09:35,꼼수생명,11,1
2022.02.24 09:24,삼성생명은 진짜 머리 좋은 님만 있다. [1],11,1
2022.02.24 09:12,최저주가만든 직원들 성과급줄돈은있고 배당... [1],12,0
2022.02.24 09:10,쓰레기 폐기물 더러운 회사,8,0
2022.02.24 09:08,쓰레기 2019년 배당 3년간 50%확대...,7,0
2022.02.24 09:06,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋ,2,0
2022.02.24 00:37,성과급은 줘도 배당은 못 준다는데 뭘바라...,11,2
2022.02.24 00:11,월봉으로 17년11월 고점후 단한번도 반...,5,1
2022.02.24 00:05,"효성티앤씨는 주당5만,시가배당률10%",7,1
2022.02.23 19:39,주가조작 걸리면 상폐되나요??? [1],14,0
2022.02.23 19:35,주가 떨어졌다고 성과급 주는 회사한테 뭘... [1],14,1
2022.02.23 18:44,장초반 기세 좋았는데,6,2
2022.02.23 16:25,주가조작한 것들은 감옥으로,18,3
2022.02.23 15:20,기업풍토,12,3
2022.02.23 14:22,왜 이러니,12,4
2022.02.23 14:19,참. 대단하다,12,2
2022.02.23 14:08,주가망했다고 성과급 주는데 뭘바람?,11,4
2022.02.23 14:02,아주 괴이하네,7,3
2022.02.23 13:42,쓰레기 2019년 배당 3년간 50%확대... [1],19,2
2022.02.23 13:39,니기미~~,8,2
2022.02.23 13:32,진짜 시발 욕을안할수가없네,10,2
2022.02.23 13:29,일반인이 상점을 차렸는 데,4,3
2022.02.23 13:04,삼성 망해야 대한민국이 산다,6,3
2022.02.23 13:02,배당이나하지 성과급 쳐주니까 더달라고 소...,3,2
2022.02.23 12:59,자본유보율 4만%가 넘고,4,3
2022.02.23 12:57,배당이나 하지 미쳤다고 성과급주니까 노조...,3,2
2022.02.23 12:49,삼성증권 잡기전에는 답 없음 [1],8,2
2022.02.23 12:43,거대 흉악범죄 [1],6,2
2022.02.23 12:41,52주 최저가 만든 직원들 성과급주느라 ...,6,1
2022.02.23 12:40,15년도 109200원에 이마트 신세계,3,1
2022.02.23 12:39,삼성증권 오늘도 열일하네 무능한 금감원 ...,5,2
2022.02.23 12:34,52주 최저가만든 직원들 성과급챙겨줄라고...,4,1
2022.02.23 12:29,유일한 악재 [1],3,0
2022.02.23 12:29,삼성증권이 작년말 리포트보다 목표가 1만...,2,1
2022.02.23 12:15,주가조작중 5분간 매수 0원 대표이사 사...,2,1
2022.02.23 12:03,2019년 배당 3년간 50%확대■■ 지...,5,0
2022.02.23 11:42,악재투성이 삼생이 [1],6,1
2022.02.23 11:18,악질 꼼수 대장,10,0
2022.02.23 10:55,주가 3만원만들기 하는거야???? [1],9,1
2022.02.23 10:43,지금배당기다리는사람들 [2],10,1
2022.02.23 10:38,카카오등 자사주 매입 러쉬,4,0
2022.02.23 10:34,못된 송아지 [1],2,1
2022.02.23 10:04,쓰렉이,8,0
2022.02.23 09:44,삼증은 왜 또 나와서 초치나? [1],2,1
2022.02.23 09:40,자신이 올릴 수 있는 주식이 아니면,2,1
2022.02.23 09:12,개미?,4,1
2022.02.23 09:08,못된짓 계속하면 천벌 받을겨,4,1
2022.02.23 09:02,개잡주,6,0
2022.02.22 22:55,IFSr17때문에 배당은 못하지만 성과급... [1],14,0
2022.02.22 22:54,자사주매입좀 하세요,13,2
2022.02.22 21:31,공무원보다 더한 삼성생명,10,0
2022.02.22 21:26,대단한 연기금의 트레이딩~~!,9,2
2022.02.22 21:17,IFRS17와 삼성전자의 보유~~!,5,3
2022.02.22 20:36,주가와 성과급을 연계시켜야,9,2
2022.02.22 20:24,한심생명 주가좀 끌어 올려라,7,0
2022.02.22 20:15,주가가떨어지면 자사주매입을 하던 배당성향...,10,0
2022.02.22 19:15,담달 5만 가겠네,2,1
2022.02.22 18:58,노답 대주주. 경영진.,12,0
2022.02.22 18:40,삼성생명 [2],16,2
2022.02.22 18:00,재용아 부끄럽지도 않느냐 [3],23,1
2022.02.22 16:16,삼성화재도 배당성향 약속 구라치고 7%폭...,15,1
2022.02.22 15:22,감독당국은 뭐하나?,14,0
2022.02.22 14:58,최소 9만은 가있어야지,3,2
2022.02.22 14:17,2019년 배당 3년간 50%확대■■ 지...,32,1
2022.02.22 13:55,주가떨구고 수익률 떨어졌다고 성과급 주는... [1],16,1
2022.02.22 13:21,지수 두세배 내리는건 기본 [1],12,1
2022.02.22 13:00,배당 개쌉사리색들,14,1
2022.02.22 11:47,경영진 직원 전부 잘라라,15,2
2022.02.22 11:42,깜방있을때가 좋았다 ㅠㅠ 그때가 그립다ㅠ... [1],13,0
2022.02.22 11:20,누가 돼도 골 아플거다,5,1
2022.02.22 11:18,레전드 쓰레기 경영진 OOO들,10,0
2022.02.22 11:16,떨어진 칼 잡지 말랬는데,2,1
2022.02.22 11:10,타닥타닥 타다다닥 [1],9,2
2022.02.22 11:09,곧 3만원^^,3,1
2022.02.22 10:59,컨퍼런스콜 [1],9,1
2022.02.22 10:57,Jp모건체이스 질의응답후,4,2
2022.02.22 10:52,경영진직원 잘라라,5,2
2022.02.22 10:47,Nh 투자증권 질의응답,8,2
2022.02.22 10:37,이거 5만원대ㅜ간다,4,1
2022.02.22 10:28,배당관련 질의답변 [3],17,2
2022.02.22 10:25,여전하네~,8,2
2022.02.22 10:23,기업설명회? [1],6,1
2022.02.22 10:22,한화투자증권 질의응답,3,2
2022.02.22 10:17,경영진 직원 전부 잘라라,9,2
2022.02.22 10:17,어휴 쓰레기 진짜,3,1
2022.02.22 10:15,경영진직원 전부잘라라,4,3
2022.02.22 10:13,전쟁하고 생명하고 연관이 있지,2,1
2022.02.22 10:04,이런게 삼성 이름 달고,3,1
2022.02.22 09:55,야 12만원에 주식 다 사주고 상폐시켜라,11,1
2022.02.22 09:54,"생보중 상승률은 꼴등, 하락률은 1위",7,1
2022.02.22 09:47,컨퍼런스콜,3,1
2022.02.22 09:44,수수께끼,5,1
2022.02.22 09:34,무능력한 전사장,3,1
2022.02.22 09:18,이놈은 뭐하는 거얌!,3,0
2022.02.22 09:05,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,0
2022.02.21 22:34,노답..,5,0
2022.02.21 19:02,삼성생명 경영진직원 전부 자르고 AI돌려... [1],12,1
2022.02.21 18:08,고려아연은 예상을 훨씬 뛰어넘는 배당20...,11,1
2022.02.21 14:06,보험 은행주 다 포함해서,9,0
2022.02.21 13:09,삼성생명 [5],24,1
2022.02.21 12:51,니기미~~,14,0
2022.02.21 12:36,삼성 그룹에 오늘 무슨 악재 있나요? [2],6,1
2022.02.21 12:05,지수 거의 다 회복돼가는데 [1],4,1
2022.02.21 11:17,삼성의 진면목을,5,0
2022.02.21 11:04,64500원 물타서 평타 만듬,5,2
2022.02.21 10:30,장난도정도껏,4,2
2022.02.21 09:14,지럴 염병^^,11,1
2022.02.21 09:11,지룡이,8,1
2022.02.21 08:46,오늘,4,1
2022.02.21 00:21,대세를 읽어야한다.분식승계재판삼물손배소-... [2],3,2
2022.02.20 15:55,삼성생명 경영진하고 전직원 자르고 AI... [1],18,2
2022.02.20 11:06,러시아 국민 90프로가 전쟁에 무관심,2,1
2022.02.20 15:24,전쟁 가능성 아주 낮아요.,2,0
2022.02.19 20:10,전쟁나면 월요일 어떻게 되는거조? [1],4,2
2022.02.18 23:40,왠일로 연기금이샀네^^ [1],5,2
2022.02.18 18:17,본전 찾으려면 4년 배당 받아야 할듯 어... [1],6,1
2022.02.18 15:14,삼성증권은 삼성생명 거래 금지시켜야하는... [1],19,3
2022.02.18 15:06,종가시간 가까워 지니 또?,5,1
2022.02.18 14:45,대체 왜 억지로 찍어누르는거야? [1],4,1
2022.02.18 14:14,삼성증권 오늘도 바쁘네 계열사가 주가를 ... [1],9,1
2022.02.18 12:25,생명보험가입율이 전연령에서 하락 [1],3,1
2022.02.18 11:47,속이뒤집힌다 [1],6,1
2022.02.18 11:05,기업설명회때 자진상폐한다해라,8,1
2022.02.18 10:17,ㅎ 마이너스 3백만원 ㅜ,5,1
2022.02.18 10:03,뭐 오른게 있어야 내릴게 있지 [1],3,0
2022.02.18 09:46,대체 왜이럼????,5,0
2022.02.18 09:20,이런 역겨운 종목이 또 있을까요? [1],4,0
2022.02.18 09:12,진심 더럽고 역겹다 퉤퉤,3,0
2022.02.18 08:41,주식으로 망하는 이유가 이런 주식 때문,6,0
2022.02.17 23:46,5만이 보인다 와와 [1],3,1
2022.02.17 14:56,삼생이 삼성이 망해야 대한민국이 사는 이...,7,1
2022.02.17 14:55,진짜 꼴보기 싫다,5,0
2022.02.17 14:34,은행주는 2~3% 폭등중,5,1
2022.02.17 13:54,다른 금리주는 끄덕도 없는데 ㅋㅋ,3,2
2022.02.17 13:51,주가조작을 대놓고해도 되는 나라 코리아,6,0
2022.02.17 13:01,내릴땐 엄청 잽싸네,8,1
2022.02.17 12:57,오늘도 마이너스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,1
2022.02.17 12:39,드래곤 대선후 어찌될까? [2],15,2
2022.02.17 12:10,불장에 너는 왜 이러고 있냐?,10,0
2022.02.17 11:26,그냥 다던지고 정리하련다 [2],15,3
2022.02.17 11:12,-20이다 ㅠ ㅠ,3,1
2022.02.17 10:59,주가조작 걸려서 상폐되라 제발 [1],8,1
2022.02.17 10:58,삼성생명 계속 들고가야 하나요? [1],5,2
2022.02.17 10:58,개미형들 다 탈출하네,4,2
2022.02.17 10:32,뭐하로 상장했?ㅋㅋㅋㅋㅋㅋㅋㄱ [1],4,1
2022.02.17 09:25,주식빼고 모든사업을 팔고 기존주식 추가매...,5,4
2022.02.17 09:21,앞으로 생명 대장주는 동양생명이다,6,1
2022.02.17 09:04,진짜 앰병을하네 씹,9,1
2022.02.16 23:59,삼성생명 경영진 및 직원 전부 자르고 A...,23,1
2022.02.16 23:24,심상찮네.....................,6,5
2022.02.16 18:38,오늘 많이 올랐네! 대신 떨어질때도,6,3
2022.02.16 16:20,국민은행보다 주당 싼가격이,14,2
2022.02.16 15:35,3개월 전고를 뚫는 넘이 주도주 인뎅.....,4,2
2022.02.16 14:27,너무한다 진짜 오늘같은날 최소 6프로는 ...,8,0
2022.02.16 13:58,미네소타주에 있는 부동산을,5,0
2022.02.16 13:23,삼성전자 지분에 대해 언급하는 것을 [2],10,1
2022.02.16 12:58,오늘땐 쥐꼬리 내릴때는 폭포수,9,0
2022.02.16 12:41,상장후 엄청난 부실이 회사에 있었다는 ... [3],8,0
2022.02.16 12:08,가만히 보니,4,0
2022.02.16 10:14,장대양봉와도 평단 안옴 ㅠ,3,0
2022.02.16 09:26,오늘도 역시 삼성증권에서 누르네요 [5],9,0
2022.02.16 08:52,조작질 끝판왕 조작생명 [2],7,1
2022.02.15 18:48,미국채 2% 돌파~~~! [2],11,4
2022.02.15 17:28,기업설명회를 주주들에게 먼저 해야지 [1],14,1
2022.02.15 16:49,상폐시켜라 그냥,11,0
2022.02.15 15:20,우크라이나와의 전쟁은 개풀~~!,6,4
2022.02.15 15:17,희대의 꼼수 주가,6,1
2022.02.15 15:11,주주환원 정책은 어찌되냐 잡주야,12,1
2022.02.15 14:36,5만대 오면 1000주만 더 모아야겠다.... [1],4,2
2022.02.15 14:26,5만ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7,0
2022.02.15 14:23,대한민국에서 제일더러운 회사 삼성,15,1
2022.02.15 13:18,지룡이 주가 [1],4,1
2022.02.15 13:14,이제 슬슬 지친다 ㅡㅡ;;,5,1
2022.02.15 11:41,상장폐지가 별거냐,5,2
2022.02.15 10:29,주가조작범 이재용 전영묵 유호석 [1],11,1
2022.02.15 10:17,드래곤한테 바라지 마라... [1],12,3
2022.02.15 10:01,대표 일차 매수가격 5만 5천원 [1],3,2
2022.02.15 07:42,인적분할과 자사주의 마법 [1],11,2
2022.02.15 07:28,ㄱㄱ,13,1
2022.02.14 23:56,양심이 있으면 주주환원 정책 시행해라 [1],25,3
2022.02.14 22:01,주가 반토막이다 무상증자 해라,10,4
2022.02.14 21:46,kb금융지주는 자사주 소각하는데 자사주 ... [1],11,3
2022.02.14 19:32,카카오등 주주환원정책으로 주가하락 기업들,9,4
2022.02.14 18:54,개미빼고 다던지네 큰일났다 [1],6,3
2022.02.14 18:51,삼생은 향후 자사주 매입없다,6,3
2022.02.14 16:58,삼성물산보다 오른게 없는 데,5,3
2022.02.14 15:34,징그럽다 삼생 [1],16,2
2022.02.14 15:26,이놈은 아직도? [1],7,2
2022.02.14 15:24,사장과 임원이 문제,11,1
2022.02.14 14:24,러시아가 삼성생명 폭파했으면하네,10,1
2022.02.14 14:24,오죽하면 삼성증권도 목표가 10프로 내리...,9,3
2022.02.14 13:45,그냥 상폐하고 AI로 회사 운영해라,6,2
2022.02.14 13:31,주식시장이 살얼음판을 걷는 찜찜한 느낌.,4,2
2022.02.14 12:59,그너마,4,1
2022.02.14 12:25,코로나로 미국 생보사 파산직전이다 [1],4,2
2022.02.14 11:49,이놈은 뭐 이라냐,4,1
2022.02.14 11:45,삼바 주가랑 삼생 주가 잘들 보슈 [2],5,2
2022.02.14 11:27,드래곤 대선 끝나면 특가법 ... [2],8,2
2022.02.14 10:05,지렁이,5,0
2022.02.14 09:39,삼생답다 [1],3,0
2022.02.14 09:38,그렇게 내리면,3,0
2022.02.14 09:24,미국 보험주는 연일신고가 대한민국 보험주...,6,1
2022.02.14 09:21,삼성생명 주인은 회사대표하고 직원들인가...,4,3
2022.02.14 09:19,삼성생명 경영진 직원 싹자르고 AI 돌...,9,1
2022.02.14 02:04,월요일 [1],10,2
2022.02.13 11:51,삼성생명 자본이 셀트리온 보다 [1],4,3
2022.02.13 09:25,7만원 아래로 내려간 역사가 없다가 [1],6,1
2022.02.13 05:56,삼생에게 기장 좋은 방식은,11,2
2022.02.12 23:07,월요일 거정되나요???????,5,2
2022.02.12 21:01,용아 자사주 매입 소각 무상증자 해라,11,4
2022.02.12 16:09,삼성생명,5,2
2022.02.12 12:03,삼성생명 직원들 다 자르고 AI로 운영해... [2],17,2
2022.02.12 10:14,수많은 사람들이 인지하고 있는 삼성생...,9,2
2022.02.12 10:03,익명이라 옷을 입을 필요가 없다. [1],4,2
2022.02.12 06:29,답답하네 주가가 상승하면 실적도 좋아진다,4,1
2022.02.12 01:47,db에 역전 당했네,6,1
2022.02.11 22:14,금리 10프로 가도 여기는 수익률 2프로...,7,1
2022.02.11 16:20,[삭제된 게시물의 답글]주주총회 참석하면...,3,0
2022.02.11 15:41,삼성생명 주주들 화병으로 보험금 1조 지...,5,0
2022.02.11 14:38,JP모건 형제 10 ㅇㅇ들,3,0
2022.02.11 14:22,전세계 보험 다오르는데 코리아 진짜 뭐냐... [1],13,0
2022.02.11 14:16,기도메타중,2,0
2022.02.11 14:01,하나금융이 배당 3100원인데 공모가 1... [2],27,2
2022.02.11 13:41,개관들 원수졌냐?,5,0
2022.02.11 13:18,거래했나보네 65000원 밑으로 빼달라고 [4],18,1
2022.02.11 12:54,11만원과 109200원에 팔아먹은 ...,5,0
2022.02.11 12:54,니기미~~,1,0
2022.02.11 12:50,국민은행 주가가 잘못되었나?,4,0
2022.02.11 12:37,임직원성과보상지급을 주식으로,10,1
2022.02.11 12:10,거래정지?나요?? [1],2,1
2022.02.11 11:43,주가조작 걸려서 상폐되라 제발,5,1
2022.02.11 11:07,왜 꼬라박는건데????????,2,0
2022.02.11 10:01,유안타 어제 그리 던지고 다시 매수 1등...,3,0
2022.02.11 10:01,드래곤 글로벌 사기꾼...,13,1
2022.02.11 09:30,조작질 최고다 조작생명 [5],9,0
2022.02.11 09:13,지래곤 주가,6,1
2022.02.11 08:59,ㅋ ㅋ미국채 2프로돌파7~8회 금리인상 ...,4,2
2022.02.11 08:11,금리 그래서 지난일주일간 외국인들이 샀나,5,1
2022.02.11 05:08,미래에셋생명,6,4
2022.02.11 00:41,ㅋ 미국채금리 폭등 미보험주 신고가 ㅋ,4,1
2022.02.10 23:01,미 cpi발표! 예상치상회 금리인상 임박 [2],5,4
2022.02.10 21:18,오늘 유안타 증권이 옵션만기일이라고 다 ... [3],15,2
2022.02.10 15:49,저 개인이 진짜 개인으로 아는 애들은 호... [3],7,5
2022.02.10 15:31,유안타 24만주 매도. [1],12,1
2022.02.10 15:26,다분히 의도적이네 ㅋ 이렇게 사는데도 안...,2,1
2022.02.10 15:08,유안타 신고접수!! [2],27,1
2022.02.10 15:06,"매도창구1위 유안타20만주,2위 키움 2...",5,0
2022.02.10 15:01,오우 15분만에 또 5만주 투하 연기금 ...,5,0
2022.02.10 14:45,유안타증권창구 저거 연기금인데 40분도안... [1],7,0
2022.02.10 14:24,유안타 물량 [2],5,0
2022.02.10 14:18,이넘도 돈벌기 힘든,1,0
2022.02.10 12:21,주당 국민은행보다 주가가 싼적은 [3],9,3
2022.02.10 11:54,국민연금 db손보한테 주가 역전...,10,1
2022.02.10 11:11,개관들 하는딧 [1],4,0
2022.02.10 09:18,우리회사도 삼생사장같으면 부러울게 [2],7,1
2022.02.10 09:10,전영묵 퇴진에 공감하면 찬성에 한표 [2],24,1
2022.02.10 09:10,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,1
2022.02.10 09:03,대단하다,7,2
2022.02.10 08:54,전영무기 이호서기,5,2
2022.02.10 01:39,보름전에 입성했는데...,13,4
2022.02.10 01:26,우량회사채 금리도 3프로 전후로 8년만 ... [1],6,2
2022.02.09 22:44,배당 3천원 장난해???,19,0
2022.02.09 22:18,버크셔 헤서웨이는 뭐하길래 주식이 비싸요...,3,1
2022.02.09 17:11,즉시연금에서,5,1
2022.02.09 14:52,조작질도 정도껏 해야지... [3],20,2
2022.02.09 10:59,왜 항상 삼증이 매도1위에요????? [1],13,1
2022.02.09 10:13,배당이나 수익에서 국민은행이 삼생보다 [5],11,5
2022.02.09 10:04,공모가는 갖다놓고 수작 부려라 [2],20,0
2022.02.09 09:21,6개월 동안은 일단 버텨보셈~~!,6,3
2022.02.09 09:12,"어제 기관,외인,개인 다 순매수던데 누가... [2]",5,1
2022.02.09 07:01,신용 물량 터는거 봐라~~~! [1],5,4
2022.02.09 06:54,미국부동산에 투자하는 것이,1,0
2022.02.09 02:00,배당이 3천원 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ [1],5,0
2022.02.08 23:50,미국 국채가 천장 뚫을듯 미보험주는 신고...,4,0
2022.02.08 23:06,전영무기,5,0
2022.02.08 22:48,이것들이 장난하나???,3,0
2022.02.08 21:10,삼성생명 자사주 매입 안하나? [4],13,1
2022.02.08 19:04,21년도 해외부동산 관련 투자를,2,0
2022.02.08 17:35,배당이 너무 적네...,13,4
2022.02.08 15:43,언제 올라 [2],14,3
2022.02.08 14:37,배당락일 지나서 바로 매수해서,4,3
2022.02.08 14:22,삼성화재는 배당금 12000원이라는데,12,2
2022.02.08 14:12,내리기 위해 존재하는 주식,6,1
2022.02.08 13:32,누가주식하냐 은행예금도 5프로나왔다 ㅋ,5,1
2022.02.08 13:30,어떤 넘인지,2,0
2022.02.08 12:59,아침에 치고 오르더니,3,2
2022.02.08 12:32,전부 짤라라,6,2
2022.02.08 12:24,내말듣고 직원 전부잘라라,5,3
2022.02.08 12:15,주가가 최소 9만원대 위에서 놀다가,6,2
2022.02.08 10:33,성과금줄돈은있고 배당줄돈은없고 자사주매입... [2],21,1
2022.02.08 09:51,대한민국에서는 이래도 되는건가? 이러고...,5,1
2022.02.08 09:10,이색니들 삼성물산에 싸게 팔려고 평단 낮...,15,1
2022.02.07 16:32,같이나락 갔던 신한도 이미 다회복했는데 ... [1],9,1
2022.02.07 16:12,동시호가 설사하니라,3,2
2022.02.07 15:31,주가 드럽게 관리하는거 보면 분명 뭔일 ... [1],10,0
2022.02.07 15:27,동시호가 뻥카입니까?,3,1
2022.02.07 15:22,물량 다 잡아먹고 또 아래로 종가관리~...,2,1
2022.02.07 15:16,삼성증권 개식니들아 좀 냅둬 그만하라고 [2],5,0
2022.02.07 14:14,참 지독한 넘이네 [1],7,1
2022.02.07 13:54,오늘도 국채금리 최고치 경신하며 보험주 ...,6,2
2022.02.07 13:40,일반주주만 개똥이네,7,1
2022.02.07 13:11,어이없네 이번폭락때 떨어진주식 이미 회복...,3,0
2022.02.07 12:21,삼성에스알에이자산운용은 주로,2,1
2022.02.07 10:42,양키들이 매일 3~5만주씩 쓸어가니~!! [1],4,0
2022.02.07 09:26,삼증 뭐하나? [1],6,2
2022.02.07 09:25,거봐라! 매수 타이밍 올거라고 했지. [1],6,2
2022.02.06 22:57,결국 삼성금융사의 통합앱 출시는 삼성은행... [2],14,6
2022.02.06 20:46,삼성생명·화재·카드·증권 통합 앱 나온다...,8,2
2022.02.06 20:25,삼성 금융 플랫폼 나온다,6,5
2022.02.06 19:08,삼성 금융계열사중 압도적 배당률 꼴등! [2],13,2
2022.02.06 15:12,행정소송 [1],2,1
2022.02.06 15:09,삼성생명이 받는 제재,3,1
2022.02.06 13:23,경영을 적같이 하는데 성과금을 조? 미?... [1],15,1
2022.02.06 10:09,109200원에 신세계와 이마트가,3,2
2022.02.05 20:07,[arra] 저희쪽에 신고가 들어와서.. [3],6,5
2022.02.05 16:26,향후 삼성생명의 관련된 이슈들 예상,14,5
2022.02.05 15:50,자사주 매입해라 개식니들아..이게 대한민...,11,1
2022.02.05 15:07,미국대표 AMP 주가 위치는? [4],4,2
2022.02.05 14:55,한국은행은 두세 번 추가 금리인상 할 듯...,3,1
2022.02.05 14:35,SK텔레콤과 똑같은 차트흐름을 보일 것이...,3,2
2022.02.05 12:45,배당락 이후 [3],4,1
2022.02.05 11:22,금융주 팔고 보험주 사는중 [1],3,1
